transaction_id,timestamp,user_id,receiver_id,amount,transaction_type,location,device_type,is_rooted_device,network_type,time_of_day,is_fraud
2127,2024-10-13 08:48:00,user_1093,user_4339,14203.26,send,Ahmedabad,mobile,0,WiFi,morning,0
2128,2024-03-23 18:26:00,user_3163,user_3488,40183.96,merchant_payment,Delhi,mobile,0,4G,evening,1
2129,2024-11-29 12:14:00,user_1437,user_4865,16584.33,send,Hyderabad,tablet,0,5G,afternoon,0
2130,2024-03-15 03:46:00,user_4145,user_2794,30862.51,receive,Chennai,tablet,0,5G,night,0
2131,2024-10-22 11:16:00,user_4394,user_1786,963.35,send,Mumbai,mobile,0,4G,morning,0
2132,2024-05-13 19:58:00,user_4122,user_4522,3345.52,merchant_payment,Delhi,mobile,0,4G,evening,0
2133,2024-07-02 07:15:00,user_696,user_1485,38025.41,merchant_payment,Ahmedabad,tablet,0,5G,morning,0
2134,2024-04-28 09:20:00,user_4747,user_3697,41177.07,send,Ahmedabad,tablet,0,5G,morning,0
2135,2024-07-31 22:48:00,user_2593,user_1642,27857.81,send,Mumbai,mobile,0,4G,evening,0
2136,2024-07-10 22:26:00,user_3741,user_994,10284.43,send,Hyderabad,tablet,0,WiFi,evening,0
2137,2024-05-07 22:38:00,user_203,user_4823,15266.42,merchant_payment,Delhi,mobile,0,WiFi,evening,0
2138,2024-05-31 18:15:00,user_1776,user_3459,40228.2,send,Mumbai,tablet,0,WiFi,evening,0
2139,2024-03-11 05:24:00,user_351,user_1088,7483.36,merchant_payment,Mumbai,mobile,0,4G,night,0
2140,2024-11-02 15:32:00,user_2417,user_213,26052.26,merchant_payment,Mumbai,tablet,0,WiFi,afternoon,0
2141,2024-08-26 00:19:00,user_1015,user_1735,11105.93,receive,Delhi,mobile,0,4G,night,0
2142,2024-05-13 12:02:00,user_3502,user_1976,27300.52,merchant_payment,Mumbai,tablet,0,WiFi,afternoon,0
2143,2024-08-02 15:11:00,user_2890,user_2177,2167.74,merchant_payment,Chennai,tablet,0,5G,afternoon,0
2144,2024-10-04 21:31:00,user_279,user_4844,23805.88,merchant_payment,Chennai,tablet,0,WiFi,evening,0
2145,2024-04-08 08:40:00,user_241,user_4066,34961.35,merchant_payment,Hyderabad,mobile,0,WiFi,morning,0
2146,2024-08-26 20:41:00,user_3957,user_3305,34002.01,receive,Bangalore,tablet,0,WiFi,evening,0
2147,2024-09-16 01:45:00,user_5,user_2221,12458.0,merchant_payment,Chennai,mobile,0,5G,night,0
2148,2024-12-21 23:14:00,user_4847,user_458,40976.11,send,Pune,mobile,0,4G,evening,0
2149,2024-04-08 17:25:00,user_1972,user_2368,1169.85,merchant_payment,Ahmedabad,mobile,0,5G,afternoon,0
2150,2024-10-12 19:59:00,user_4778,user_868,39683.22,send,Bangalore,mobile,0,WiFi,evening,0
2151,2024-07-18 02:56:00,user_582,user_3302,39402.09,receive,Pune,mobile,0,5G,night,0
2152,2024-01-07 15:25:00,user_511,user_1389,947.77,receive,Kolkata,tablet,0,WiFi,afternoon,0
2153,2024-03-20 11:36:00,user_2286,user_3300,3053.64,merchant_payment,Bangalore,tablet,0,5G,morning,0
2154,2024-01-03 21:22:00,user_2,user_1474,16412.59,send,Delhi,mobile,0,4G,evening,0
2155,2024-03-11 07:51:00,user_4961,user_3326,46137.78,send,Mumbai,mobile,0,WiFi,morning,0
2156,2024-12-26 16:55:00,user_1677,user_4295,37826.38,send,Bangalore,mobile,0,5G,afternoon,0
2157,2024-11-27 08:45:00,user_2361,user_3631,5403.5,send,Mumbai,mobile,0,5G,morning,0
2158,2024-11-23 23:52:00,user_2233,user_2722,35047.22,send,Chennai,mobile,0,5G,evening,0
2159,2024-03-31 07:11:00,user_2207,user_733,17406.62,merchant_payment,Ahmedabad,mobile,0,WiFi,morning,0
2160,2024-04-04 10:33:00,user_4042,user_2857,46673.13,merchant_payment,Mumbai,tablet,0,4G,morning,0
2161,2024-07-15 12:37:00,user_1320,user_2617,43570.25,send,Bangalore,tablet,0,WiFi,afternoon,0
2162,2024-03-29 16:01:00,user_1695,user_3161,22362.04,merchant_payment,Mumbai,mobile,0,5G,afternoon,0
2163,2024-09-20 00:10:00,user_1983,user_4032,27085.12,merchant_payment,Hyderabad,tablet,0,4G,night,0
2164,2024-07-14 11:33:00,user_2074,user_2901,19807.16,receive,Hyderabad,tablet,0,5G,morning,0
2165,2024-07-13 22:43:00,user_1719,user_815,31204.94,send,Pune,mobile,0,4G,evening,0
2166,2024-10-06 02:51:00,user_688,user_1980,16911.45,send,Ahmedabad,tablet,0,4G,night,0
2167,2024-08-25 02:43:00,user_3700,user_137,19429.49,merchant_payment,Hyderabad,tablet,0,WiFi,night,0
2168,2024-01-08 13:55:00,user_1233,user_4895,45709.29,send,Ahmedabad,tablet,0,5G,afternoon,0
2169,2024-06-19 15:59:00,user_383,user_3434,22263.23,merchant_payment,Chennai,tablet,0,4G,afternoon,0
2170,2024-04-27 06:57:00,user_1090,user_1769,40352.01,merchant_payment,Hyderabad,tablet,0,4G,morning,0
2171,2024-08-26 20:17:00,user_1884,user_2922,42646.29,send,Delhi,mobile,0,5G,evening,0
2172,2024-10-05 21:15:00,user_401,user_2817,45141.72,send,Ahmedabad,tablet,0,WiFi,evening,0
2173,2024-02-29 01:47:00,user_3234,user_2254,40187.41,merchant_payment,Chennai,tablet,0,4G,night,0
2174,2024-09-15 17:32:00,user_4100,user_1502,38419.43,receive,Kolkata,mobile,0,5G,afternoon,0
2175,2024-01-27 18:19:00,user_3419,user_214,45405.71,receive,Bangalore,mobile,0,5G,evening,0
2176,2024-02-14 09:25:00,user_1828,user_3250,32617.7,merchant_payment,Delhi,mobile,0,WiFi,morning,0
2177,2024-06-16 14:29:00,user_2497,user_203,43629.84,merchant_payment,Pune,mobile,0,4G,afternoon,0
2178,2024-02-12 23:28:00,user_1951,user_1570,8927.98,send,Hyderabad,tablet,0,4G,evening,0
2179,2024-05-21 15:45:00,user_3060,user_4096,20872.68,receive,Delhi,mobile,0,4G,afternoon,0
2180,2024-04-14 19:58:00,user_2762,user_3339,26073.79,receive,Bangalore,mobile,0,5G,evening,0
2181,2024-02-09 20:08:00,user_358,user_1266,13256.35,send,Chennai,mobile,0,WiFi,evening,0
2182,2024-01-22 06:00:00,user_2672,user_697,11380.62,receive,Bangalore,tablet,0,5G,morning,0
2183,2024-05-18 00:06:00,user_3089,user_3207,49104.52,receive,Ahmedabad,tablet,0,WiFi,night,0
2184,2024-10-07 21:48:00,user_403,user_357,31623.52,receive,Delhi,mobile,0,WiFi,evening,0
2185,2024-10-07 06:34:00,user_4844,user_776,14794.91,send,Pune,mobile,0,4G,morning,0
2186,2024-05-22 14:58:00,user_2105,user_2194,42126.35,receive,Pune,tablet,0,4G,afternoon,0
2187,2024-03-30 00:41:00,user_1237,user_830,46213.03,receive,Mumbai,mobile,0,5G,night,0
2188,2024-09-24 08:04:00,user_2935,user_1723,16078.18,merchant_payment,Delhi,mobile,0,4G,morning,0
2189,2024-08-21 01:02:00,user_2826,user_4144,47765.18,send,Bangalore,tablet,0,5G,night,0
2190,2024-12-20 09:03:00,user_66,user_132,35389.29,merchant_payment,Delhi,mobile,0,4G,morning,0
2191,2024-10-22 14:10:00,user_2449,user_1344,14607.48,merchant_payment,Bangalore,tablet,0,WiFi,afternoon,0
2192,2024-02-22 13:19:00,user_172,user_152,19894.93,send,Ahmedabad,tablet,0,4G,afternoon,0
2193,2024-06-04 00:13:00,user_488,user_4639,1705.61,receive,Ahmedabad,mobile,0,4G,night,0
2194,2024-02-17 13:04:00,user_4921,user_728,22664.43,receive,Hyderabad,mobile,0,5G,afternoon,0
2195,2024-08-15 07:09:00,user_677,user_4188,46892.85,merchant_payment,Bangalore,mobile,0,4G,morning,0
2196,2024-03-26 04:38:00,user_3581,user_181,20187.46,merchant_payment,Mumbai,tablet,1,4G,night,0
2197,2024-09-14 01:50:00,user_3231,user_675,10475.82,merchant_payment,Bangalore,tablet,0,5G,night,0
2198,2024-11-17 21:15:00,user_2324,user_192,15666.15,send,Mumbai,mobile,0,4G,evening,0
2199,2024-06-15 02:15:00,user_1228,user_3806,4341.56,merchant_payment,Pune,mobile,0,4G,night,0
2200,2024-07-28 00:15:00,user_33,user_3463,7004.63,receive,Ahmedabad,tablet,0,5G,night,0
2201,2024-08-03 13:24:00,user_3893,user_4401,46455.84,receive,Hyderabad,mobile,0,4G,afternoon,0
2202,2024-08-23 04:25:00,user_1028,user_1195,45340.37,merchant_payment,Chennai,mobile,0,4G,night,0
2203,2024-01-25 14:58:00,user_1136,user_2760,33777.15,send,Ahmedabad,tablet,0,4G,afternoon,0
2204,2024-10-04 10:20:00,user_1575,user_4977,34842.08,send,Delhi,tablet,0,WiFi,morning,0
2205,2024-03-22 17:49:00,user_2418,user_3015,38932.61,send,Pune,mobile,0,5G,afternoon,0
2206,2024-09-18 10:19:00,user_1427,user_2011,6550.96,receive,Mumbai,mobile,0,WiFi,morning,0
2207,2024-11-14 09:24:00,user_3203,user_2236,6778.24,send,Chennai,tablet,0,WiFi,morning,0
2208,2024-10-04 06:35:00,user_1515,user_2098,6499.99,receive,Delhi,mobile,0,4G,morning,0
2209,2024-02-15 09:28:00,user_383,user_395,46068.8,send,Mumbai,mobile,0,5G,morning,0
2210,2024-11-14 11:30:00,user_4958,user_1772,14742.47,receive,Pune,mobile,0,5G,morning,0
2211,2024-06-30 19:52:00,user_448,user_3273,24284.32,merchant_payment,Bangalore,tablet,0,WiFi,evening,0
2212,2024-02-04 00:08:00,user_4549,user_2574,45514.81,merchant_payment,Ahmedabad,mobile,0,WiFi,night,0
2213,2024-12-10 10:53:00,user_465,user_452,47653.82,send,Mumbai,tablet,0,4G,morning,0
2214,2024-08-08 17:33:00,user_4712,user_1863,16293.82,merchant_payment,Mumbai,tablet,0,5G,afternoon,0
2215,2024-01-05 02:55:00,user_3104,user_649,12450.31,receive,Hyderabad,tablet,0,5G,night,0
2216,2024-01-07 16:45:00,user_1932,user_4255,14513.3,merchant_payment,Bangalore,tablet,0,4G,afternoon,0
2217,2024-12-02 15:17:00,user_1217,user_4323,5552.39,merchant_payment,Kolkata,tablet,0,4G,afternoon,0
2218,2024-10-30 20:22:00,user_2942,user_3455,16857.73,merchant_payment,Mumbai,tablet,0,WiFi,evening,0
2219,2024-06-23 06:23:00,user_2350,user_4913,4200.81,send,Ahmedabad,tablet,0,4G,morning,0
2220,2024-10-17 10:58:00,user_4845,user_2841,26442.44,merchant_payment,Kolkata,tablet,0,WiFi,morning,0
2221,2024-02-25 16:22:00,user_1639,user_4337,35199.87,receive,Hyderabad,tablet,0,WiFi,afternoon,0
2222,2024-06-22 20:15:00,user_699,user_1314,29504.47,receive,Delhi,tablet,0,5G,evening,0
2223,2024-03-12 02:58:00,user_991,user_98,49929.99,receive,Mumbai,tablet,0,4G,night,0
2224,2024-09-21 23:03:00,user_3971,user_3764,15408.17,receive,Hyderabad,tablet,0,4G,evening,0
2225,2024-05-18 10:08:00,user_935,user_3582,7003.07,send,Kolkata,mobile,0,WiFi,morning,0
2226,2024-01-02 10:17:00,user_146,user_4467,35887.01,send,Chennai,mobile,0,4G,morning,0
2227,2024-09-25 04:36:00,user_3864,user_4010,32570.89,send,Hyderabad,tablet,0,5G,night,0
2228,2024-09-23 17:46:00,user_632,user_3035,3146.63,send,Ahmedabad,tablet,0,4G,afternoon,0
2229,2024-03-01 19:45:00,user_4619,user_4645,49724.26,send,Hyderabad,mobile,0,4G,evening,0
2230,2024-05-07 18:08:00,user_4091,user_3752,1692.68,receive,Hyderabad,mobile,0,5G,evening,0
2231,2024-11-10 10:50:00,user_4421,user_2549,27.23,receive,Ahmedabad,tablet,0,5G,morning,1
2232,2024-08-01 05:05:00,user_1895,user_3895,18162.6,send,Delhi,tablet,0,4G,night,0
2233,2024-01-24 18:19:00,user_2455,user_1042,28637.06,merchant_payment,Chennai,mobile,0,4G,evening,0
2234,2024-07-10 15:18:00,user_1121,user_4419,21966.85,receive,Ahmedabad,mobile,1,WiFi,afternoon,0
2235,2024-10-19 18:18:00,user_1443,user_925,22313.2,merchant_payment,Delhi,mobile,0,4G,evening,0
2236,2024-04-13 17:40:00,user_2687,user_1526,39417.25,send,Chennai,tablet,0,4G,afternoon,0
2237,2024-05-17 05:42:00,user_2317,user_4358,32689.01,merchant_payment,Hyderabad,tablet,0,WiFi,night,0
2238,2024-01-11 08:35:00,user_3189,user_3755,19097.32,merchant_payment,Hyderabad,tablet,1,WiFi,morning,0
2239,2024-04-01 19:53:00,user_3787,user_78,40766.82,merchant_payment,Delhi,tablet,1,4G,evening,1
2240,2024-10-23 14:36:00,user_3977,user_4932,37962.87,send,Mumbai,tablet,0,4G,afternoon,0
2241,2024-12-07 06:33:00,user_1158,user_1469,41721.74,send,Delhi,mobile,0,4G,morning,0
2242,2024-01-20 07:06:00,user_1232,user_2058,23341.92,receive,Chennai,tablet,0,4G,morning,0
2243,2024-01-17 17:26:00,user_4378,user_3454,2684.55,send,Ahmedabad,mobile,0,4G,afternoon,0
2244,2024-05-12 07:03:00,user_688,user_2205,48609.23,send,Pune,mobile,0,WiFi,morning,0
2245,2024-09-08 08:55:00,user_4886,user_4879,15419.44,receive,Hyderabad,mobile,0,WiFi,morning,0
2246,2024-06-08 22:01:00,user_985,user_3791,21123.61,receive,Bangalore,mobile,0,4G,evening,0
2247,2024-08-03 12:50:00,user_2156,user_4856,9118.41,send,Hyderabad,mobile,0,5G,afternoon,0
2248,2024-08-09 00:45:00,user_3168,user_1625,39180.68,send,Chennai,mobile,0,WiFi,night,0
2249,2024-06-12 09:04:00,user_3544,user_3558,12058.59,merchant_payment,Chennai,mobile,0,5G,morning,0
2250,2024-10-09 07:23:00,user_3017,user_1983,21720.59,send,Delhi,mobile,0,WiFi,morning,0
2251,2024-07-08 18:36:00,user_2764,user_4688,35526.23,receive,Bangalore,tablet,0,WiFi,evening,0
2252,2024-12-06 19:39:00,user_644,user_2314,30001.04,receive,Bangalore,mobile,0,4G,evening,0
2253,2024-07-10 14:11:00,user_1065,user_4245,30618.69,receive,Mumbai,mobile,0,4G,afternoon,0
2254,2024-02-27 18:42:00,user_4530,user_4181,24276.52,merchant_payment,Ahmedabad,mobile,0,4G,evening,0
2255,2024-04-15 06:03:00,user_1095,user_3963,30340.23,merchant_payment,Pune,mobile,0,WiFi,morning,0
2256,2024-03-03 06:54:00,user_1198,user_4050,43940.78,merchant_payment,Mumbai,tablet,0,4G,morning,0
2257,2024-09-06 13:54:00,user_3888,user_735,2878.64,send,Bangalore,tablet,0,4G,afternoon,0
2258,2024-07-30 15:07:00,user_136,user_395,10567.23,receive,Bangalore,mobile,0,5G,afternoon,0
2259,2024-07-31 03:35:00,user_3572,user_4484,38881.31,merchant_payment,Pune,tablet,0,5G,night,0
2260,2024-09-06 20:51:00,user_4540,user_4457,6334.08,receive,Delhi,tablet,0,5G,evening,0
2261,2024-02-12 18:45:00,user_1120,user_4112,14042.69,receive,Kolkata,mobile,0,5G,evening,0
2262,2024-01-24 11:25:00,user_3357,user_673,32428.79,send,Hyderabad,tablet,0,5G,morning,1
2263,2024-06-14 00:34:00,user_158,user_4438,35363.87,merchant_payment,Hyderabad,tablet,0,WiFi,night,0
2264,2024-05-18 04:58:00,user_3132,user_3827,11512.79,receive,Hyderabad,tablet,0,5G,night,0
2265,2024-11-13 02:49:00,user_1821,user_4240,20020.79,receive,Bangalore,mobile,0,5G,night,0
2266,2024-07-08 05:17:00,user_847,user_3802,30836.63,send,Bangalore,mobile,0,5G,night,0
2267,2024-02-22 11:17:00,user_162,user_3137,29568.51,receive,Mumbai,mobile,0,4G,morning,0
2268,2024-11-25 03:23:00,user_507,user_3030,43717.64,merchant_payment,Mumbai,tablet,0,5G,night,0
2269,2024-04-21 20:14:00,user_341,user_4499,39106.48,merchant_payment,Hyderabad,tablet,0,WiFi,evening,0
2270,2024-01-28 18:07:00,user_1309,user_1178,27954.69,receive,Chennai,mobile,0,5G,evening,0
2271,2024-02-04 07:42:00,user_1102,user_1954,41918.21,receive,Mumbai,mobile,0,WiFi,morning,0
2272,2024-02-01 09:55:00,user_3580,user_379,22462.25,merchant_payment,Chennai,mobile,1,5G,morning,0
2273,2024-09-29 06:06:00,user_3991,user_3888,6916.44,receive,Kolkata,mobile,0,WiFi,morning,0
2274,2024-09-11 01:33:00,user_3584,user_3596,65.41,merchant_payment,Chennai,tablet,0,4G,night,0
2275,2024-08-24 02:06:00,user_3291,user_3236,28743.49,send,Chennai,mobile,0,WiFi,night,0
2276,2024-12-27 01:23:00,user_2845,user_4539,19551.96,receive,Ahmedabad,tablet,0,WiFi,night,0
2277,2024-04-22 04:37:00,user_682,user_4222,23193.92,receive,Ahmedabad,mobile,0,4G,night,0
2278,2024-09-09 22:33:00,user_3405,user_4672,46439.89,merchant_payment,Ahmedabad,mobile,0,4G,evening,0
2279,2024-11-01 23:00:00,user_3869,user_817,48141.75,merchant_payment,Pune,tablet,0,5G,evening,0
2280,2024-02-27 03:37:00,user_818,user_1066,29993.39,send,Pune,tablet,0,4G,night,0
2281,2024-12-01 22:08:00,user_4026,user_2820,13307.73,merchant_payment,Delhi,mobile,0,4G,evening,0
2282,2024-09-08 09:43:00,user_3508,user_1850,22725.94,send,Chennai,mobile,0,5G,morning,0
2283,2024-09-20 09:50:00,user_169,user_1452,31278.14,send,Pune,tablet,0,5G,morning,1
2284,2024-03-06 21:53:00,user_965,user_4284,32036.08,send,Pune,tablet,0,WiFi,evening,0
2285,2024-02-18 14:26:00,user_252,user_1410,38351.26,receive,Mumbai,tablet,0,WiFi,afternoon,0
2286,2024-04-01 18:50:00,user_2788,user_1435,19386.92,send,Ahmedabad,mobile,0,WiFi,evening,0
2287,2024-07-19 16:25:00,user_1095,user_2427,24584.49,receive,Pune,mobile,0,WiFi,afternoon,0
2288,2024-10-29 16:29:00,user_2313,user_582,41780.89,receive,Hyderabad,mobile,0,5G,afternoon,0
2289,2024-03-26 08:45:00,user_4965,user_4772,16473.61,send,Mumbai,mobile,0,4G,morning,0
2290,2024-02-20 15:09:00,user_1098,user_464,3181.8,send,Pune,mobile,0,5G,afternoon,0
2291,2024-06-05 10:58:00,user_3443,user_1147,28860.57,send,Hyderabad,tablet,0,5G,morning,0
2292,2024-04-01 22:04:00,user_843,user_798,34153.74,send,Ahmedabad,tablet,0,4G,evening,0
2293,2024-09-13 21:46:00,user_4905,user_244,27739.73,merchant_payment,Ahmedabad,tablet,0,WiFi,evening,0
2294,2024-05-02 07:18:00,user_4353,user_3937,20396.5,receive,Pune,tablet,0,4G,morning,0
2295,2024-01-18 17:43:00,user_4674,user_110,12068.83,send,Delhi,mobile,0,5G,afternoon,0
2296,2024-06-09 11:19:00,user_4305,user_3440,33887.35,send,Bangalore,tablet,0,4G,morning,0
2297,2024-02-08 16:06:00,user_3427,user_34,12456.99,merchant_payment,Mumbai,tablet,0,4G,afternoon,0
2298,2024-12-25 08:29:00,user_2764,user_1921,15313.32,merchant_payment,Kolkata,mobile,0,4G,morning,1
2299,2024-01-30 09:56:00,user_1695,user_2395,28172.25,send,Mumbai,tablet,1,4G,morning,0
2300,2024-04-06 20:28:00,user_3741,user_649,29416.44,merchant_payment,Hyderabad,mobile,0,4G,evening,0
2301,2024-05-01 09:10:00,user_1147,user_3079,1264.09,merchant_payment,Kolkata,tablet,0,WiFi,morning,0
2302,2024-04-15 18:08:00,user_1236,user_1941,18735.15,merchant_payment,Delhi,mobile,0,WiFi,evening,0
2303,2024-05-23 22:48:00,user_4989,user_3322,42308.84,send,Hyderabad,mobile,0,WiFi,evening,0
2304,2024-05-23 08:37:00,user_2608,user_3105,11972.95,send,Delhi,tablet,0,5G,morning,0
2305,2024-03-17 08:22:00,user_3588,user_595,21820.92,merchant_payment,Pune,tablet,0,5G,morning,0
2306,2024-01-01 11:17:00,user_3829,user_1021,25326.74,receive,Bangalore,mobile,0,4G,morning,0
2307,2024-09-05 21:02:00,user_3743,user_272,26375.86,receive,Ahmedabad,mobile,1,5G,evening,0
2308,2024-01-02 18:58:00,user_1947,user_3028,31896.5,receive,Pune,mobile,0,5G,evening,0
2309,2024-08-14 15:16:00,user_2161,user_4816,30778.65,send,Bangalore,tablet,0,5G,afternoon,0
2310,2024-10-15 08:45:00,user_288,user_2221,24528.36,receive,Ahmedabad,tablet,0,4G,morning,0
2311,2024-06-23 03:22:00,user_4716,user_3827,818.43,receive,Chennai,mobile,0,5G,night,0
2312,2024-06-16 14:38:00,user_3839,user_2138,31734.25,send,Kolkata,tablet,0,4G,afternoon,0
2313,2024-03-26 10:07:00,user_1742,user_629,3774.89,send,Bangalore,mobile,0,WiFi,morning,0
2314,2024-03-10 10:45:00,user_3991,user_3520,15269.09,merchant_payment,Delhi,tablet,0,4G,morning,0
2315,2024-09-05 11:05:00,user_4260,user_1841,49830.04,send,Kolkata,mobile,0,WiFi,morning,0
2316,2024-05-26 21:22:00,user_1330,user_4848,17907.49,send,Chennai,tablet,0,5G,evening,0
2317,2024-10-06 16:56:00,user_3530,user_4988,47928.85,send,Chennai,tablet,0,WiFi,afternoon,0
2318,2024-02-15 00:05:00,user_479,user_1972,42588.6,receive,Hyderabad,tablet,0,5G,night,0
2319,2024-12-01 15:58:00,user_2448,user_3864,12354.08,send,Pune,tablet,0,4G,afternoon,0
2320,2024-07-28 17:40:00,user_1704,user_206,38034.93,send,Pune,tablet,0,WiFi,afternoon,0
2321,2024-05-16 13:04:00,user_2591,user_111,40295.96,receive,Delhi,tablet,0,5G,afternoon,0
2322,2024-06-06 19:00:00,user_3145,user_111,34762.19,merchant_payment,Hyderabad,tablet,0,WiFi,evening,0
2323,2024-07-09 06:59:00,user_232,user_4880,3186.57,merchant_payment,Ahmedabad,mobile,0,5G,morning,0
2324,2024-03-16 16:21:00,user_2093,user_2337,38915.28,merchant_payment,Hyderabad,tablet,0,4G,afternoon,0
2325,2024-01-31 00:32:00,user_4818,user_4454,10088.48,merchant_payment,Ahmedabad,tablet,0,4G,night,0
2326,2024-10-03 07:34:00,user_2968,user_3215,39063.84,receive,Mumbai,tablet,0,4G,morning,1
2327,2024-06-22 22:39:00,user_795,user_4511,42870.88,merchant_payment,Chennai,mobile,0,WiFi,evening,0
2328,2024-04-23 08:36:00,user_3847,user_1544,14329.4,send,Ahmedabad,mobile,0,4G,morning,0
2329,2024-04-28 06:20:00,user_3202,user_3862,30445.19,send,Ahmedabad,mobile,1,5G,morning,0
2330,2024-09-20 12:15:00,user_2145,user_2197,49075.51,receive,Mumbai,tablet,0,5G,afternoon,0
2331,2024-02-08 12:52:00,user_243,user_3708,30268.92,receive,Kolkata,mobile,0,5G,afternoon,0
2332,2024-12-22 10:55:00,user_4318,user_236,47134.81,merchant_payment,Chennai,mobile,0,5G,morning,0
2333,2024-10-25 00:49:00,user_2277,user_2907,38849.11,send,Hyderabad,mobile,0,5G,night,0
2334,2024-12-07 02:38:00,user_1948,user_3287,15463.46,merchant_payment,Bangalore,tablet,0,5G,night,0
2335,2024-07-17 14:35:00,user_3236,user_495,30769.32,merchant_payment,Hyderabad,mobile,0,WiFi,afternoon,0
2336,2024-01-19 09:04:00,user_2705,user_1312,30077.98,merchant_payment,Chennai,tablet,0,5G,morning,0
2337,2024-05-08 08:33:00,user_4404,user_2254,49313.82,merchant_payment,Delhi,mobile,0,5G,morning,0
2338,2024-11-25 15:21:00,user_1928,user_338,14735.81,merchant_payment,Ahmedabad,mobile,0,4G,afternoon,0
2339,2024-07-21 17:25:00,user_3798,user_3476,49766.51,send,Ahmedabad,tablet,0,4G,afternoon,0
2340,2024-07-30 13:13:00,user_767,user_3828,29664.67,merchant_payment,Hyderabad,tablet,0,5G,afternoon,0
2341,2024-09-07 22:01:00,user_4695,user_1881,16637.29,receive,Pune,mobile,0,5G,evening,0
2342,2024-08-28 11:48:00,user_4699,user_4351,24763.75,send,Kolkata,mobile,0,WiFi,morning,0
2343,2024-07-04 19:58:00,user_479,user_3839,30183.9,merchant_payment,Kolkata,mobile,0,5G,evening,0
2344,2024-05-17 15:25:00,user_3230,user_4163,33176.21,merchant_payment,Mumbai,tablet,1,4G,afternoon,0
2345,2024-01-10 10:10:00,user_1864,user_94,38830.24,merchant_payment,Bangalore,mobile,0,WiFi,morning,0
2346,2024-09-14 11:56:00,user_3422,user_1537,25535.79,merchant_payment,Delhi,tablet,0,WiFi,morning,0
2347,2024-07-09 14:35:00,user_4747,user_4322,19379.89,merchant_payment,Pune,mobile,0,4G,afternoon,0
2348,2024-10-04 00:00:00,user_3081,user_2719,45222.7,receive,Ahmedabad,tablet,0,5G,night,0
2349,2024-09-11 16:27:00,user_3004,user_1741,56.83,merchant_payment,Chennai,tablet,0,4G,afternoon,0
2350,2024-08-28 00:20:00,user_1139,user_2417,11811.51,send,Pune,tablet,0,WiFi,night,0
2351,2024-06-02 08:29:00,user_1082,user_316,24266.05,receive,Ahmedabad,mobile,1,4G,morning,0
2352,2024-10-12 17:51:00,user_4156,user_3573,76.86,send,Chennai,mobile,0,5G,afternoon,0
2353,2024-05-07 11:02:00,user_857,user_3336,248.68,merchant_payment,Bangalore,mobile,0,5G,morning,0
2354,2024-07-28 11:08:00,user_4620,user_1049,764.55,receive,Ahmedabad,mobile,0,5G,morning,0
2355,2024-10-30 04:43:00,user_3690,user_4693,5533.04,receive,Mumbai,tablet,0,WiFi,night,0
2356,2024-07-13 02:00:00,user_4347,user_2137,2382.42,send,Pune,mobile,0,5G,night,0
2357,2024-01-12 15:32:00,user_2616,user_1430,44859.55,merchant_payment,Hyderabad,mobile,0,WiFi,afternoon,0
2358,2024-04-02 14:49:00,user_1187,user_4133,44553.26,receive,Pune,tablet,0,5G,afternoon,1
2359,2024-08-17 03:09:00,user_791,user_1913,33260.62,merchant_payment,Kolkata,mobile,0,WiFi,night,0
2360,2024-07-31 14:48:00,user_4392,user_1709,34743.37,receive,Kolkata,mobile,0,5G,afternoon,0
2361,2024-11-25 12:32:00,user_3617,user_2574,42489.99,receive,Chennai,tablet,0,4G,afternoon,0
2362,2024-10-05 15:27:00,user_1979,user_530,6688.82,send,Bangalore,mobile,0,5G,afternoon,0
2363,2024-11-17 14:55:00,user_3439,user_3142,5891.25,merchant_payment,Hyderabad,tablet,0,4G,afternoon,0
2364,2024-11-08 00:06:00,user_136,user_3094,44520.08,receive,Delhi,tablet,0,5G,night,0
2365,2024-03-16 12:36:00,user_1991,user_3807,25598.08,receive,Delhi,tablet,0,4G,afternoon,0
2366,2024-07-02 10:34:00,user_975,user_3363,2453.84,merchant_payment,Ahmedabad,mobile,0,5G,morning,0
2367,2024-08-10 07:40:00,user_1498,user_1220,39996.76,send,Kolkata,mobile,0,WiFi,morning,0
2368,2024-04-25 17:04:00,user_682,user_4635,1220.66,receive,Delhi,tablet,0,5G,afternoon,0
2369,2024-07-20 02:19:00,user_4405,user_4689,26268.91,receive,Ahmedabad,mobile,0,5G,night,0
2370,2024-10-19 02:53:00,user_682,user_3557,10708.13,merchant_payment,Hyderabad,mobile,0,5G,night,0
2371,2024-11-14 22:46:00,user_2342,user_155,30861.71,merchant_payment,Hyderabad,tablet,0,4G,evening,0
2372,2024-05-26 19:19:00,user_3275,user_4688,20700.77,merchant_payment,Delhi,mobile,0,4G,evening,0
2373,2024-01-18 07:28:00,user_1317,user_1124,14528.84,merchant_payment,Bangalore,mobile,0,4G,morning,0
2374,2024-10-06 15:46:00,user_3050,user_1072,36767.08,receive,Hyderabad,tablet,0,4G,afternoon,0
2375,2024-06-14 13:52:00,user_986,user_520,13128.11,merchant_payment,Hyderabad,tablet,0,4G,afternoon,0
2376,2024-07-19 14:01:00,user_1920,user_44,23892.44,send,Hyderabad,mobile,0,WiFi,afternoon,0
